-9.974557, 0.000000, 0.000000
-9.818705, -0.000005, 0.000000
-9.662852, 0.000010, 0.000000
-9.506999, -0.000016, 0.000000
-9.351147, 0.000021, 0.000000
-9.195294, -0.000026, 0.000000
-9.039442, 0.000032, 0.000000
-8.883590, -0.000037, 0.000000
-8.727737, 0.000043, 0.000000
-8.571885, -0.000048, 0.000000
-8.416032, 0.000054, 0.000000
-8.260180, -0.000061, 0.000000
-8.104327, 0.000067, 0.000000
-7.948475, -0.000073, 0.000000
-7.792623, 0.000080, 0.000000
-7.636770, -0.000087, 0.000000
-7.480917, 0.000095, 0.000000
-7.325065, -0.000102, 0.000000
-7.169213, 0.000110, 0.000000
-7.013360, -0.000119, 0.000000
-6.857508, 0.000128, 0.000000
-6.701655, -0.000137, 0.000000
-6.545803, 0.000148, 0.000000
-6.389950, -0.000158, 0.000000
-6.234098, 0.000170, 0.000000
-6.078246, -0.000182, 0.000000
-5.922393, 0.000196, 0.000000
-5.766541, -0.000210, 0.000000
-5.610688, 0.000225, 0.000000
-5.454836, -0.000242, 0.000000
-5.298983, 0.000260, 0.000000
-5.143131, -0.000280, 0.000000
-4.987278, 0.000301, 0.000000
-4.831426, -0.000325, 0.000000
-4.675573, 0.000351, 0.000000
-4.519721, -0.000380, 0.000000
-4.363869, 0.000412, 0.000000
-4.208016, -0.000448, 0.000000
-4.052164, 0.000488, 0.000000
-3.896311, -0.000532, 0.000000
-3.740459, 0.000584, 0.000000
-3.584606, -0.000641, 0.000000
-3.428754, 0.000708, 0.000000
-3.272902, -0.000784, 0.000000
-3.117049, 0.000873, 0.000000
-2.961196, -0.000978, 0.000000
-2.805344, 0.001101, 0.000000
-2.649492, -0.001249, 0.000000
-2.493639, 0.001427, 0.000000
-2.337787, -0.001647, 0.000000
-2.181934, 0.001919, 0.000000
-2.026082, -0.002263, 0.000000
-1.870229, 0.002702, 0.000000
-1.714377, -0.003267, 0.000000
-1.558524, 0.003972, 0.000000
-1.402672, -0.004676, 0.000000
-1.246820, 0.003911, 0.000000
-1.090967, 0.021461, 0.000000
-0.935115, 1.098385, 1.253314
-0.779262, 1.294157, 1.253314
-0.623410, 1.230365, 1.253314
-0.467557, 1.269982, 1.253314
-0.311705, 1.239480, 1.253314
-0.155852, 1.265841, 1.253314
0.000000, 1.241174, 1.253314
0.155852, 1.265841, 1.253314
0.311705, 1.239480, 1.253314
0.467557, 1.269982, 1.253314
0.623410, 1.230365, 1.253314
0.779262, 1.294157, 1.253314
0.935115, 1.098385, 1.253314
1.090967, 0.021461, 0.000000
1.246820, 0.003911, 0.000000
1.402672, -0.004676, 0.000000
1.558524, 0.003972, 0.000000
1.714377, -0.003267, 0.000000
1.870229, 0.002702, 0.000000
2.026082, -0.002263, 0.000000
2.181934, 0.001919, 0.000000
2.337787, -0.001647, 0.000000
2.493639, 0.001427, 0.000000
2.649492, -0.001249, 0.000000
2.805344, 0.001101, 0.000000
2.961196, -0.000978, 0.000000
3.117049, 0.000873, 0.000000
3.272902, -0.000784, 0.000000
3.428754, 0.000708, 0.000000
3.584606, -0.000641, 0.000000
3.740459, 0.000584, 0.000000
3.896311, -0.000532, 0.000000
4.052164, 0.000488, 0.000000
4.208016, -0.000448, 0.000000
4.363869, 0.000412, 0.000000
4.519721, -0.000380, 0.000000
4.675573, 0.000351, 0.000000
4.831426, -0.000325, 0.000000
4.987278, 0.000301, 0.000000
5.143131, -0.000280, 0.000000
5.298983, 0.000260, 0.000000
5.454836, -0.000242, 0.000000
5.610688, 0.000225, 0.000000
5.766541, -0.000210, 0.000000
5.922393, 0.000196, 0.000000
6.078246, -0.000182, 0.000000
6.234098, 0.000170, 0.000000
6.389950, -0.000158, 0.000000
6.545803, 0.000148, 0.000000
6.701655, -0.000137, 0.000000
6.857508, 0.000128, 0.000000
7.013360, -0.000119, 0.000000
7.169213, 0.000110, 0.000000
7.325065, -0.000102, 0.000000
7.480917, 0.000095, 0.000000
7.636770, -0.000087, 0.000000
7.792623, 0.000080, 0.000000
7.948475, -0.000073, 0.000000
8.104327, 0.000067, 0.000000
8.260180, -0.000061, 0.000000
8.416032, 0.000054, 0.000000
8.571885, -0.000048, 0.000000
8.727737, 0.000043, 0.000000
8.883590, -0.000037, 0.000000
9.039442, 0.000032, 0.000000
9.195294, -0.000026, 0.000000
9.351147, 0.000021, 0.000000
9.506999, -0.000016, 0.000000
9.662852, 0.000010, 0.000000
9.818705, -0.000005, 0.000000
