-8.026770, 0.000000, 0.000000
-7.995415, -0.000000, 0.000000
-7.964060, -0.000000, 0.000000
-7.932705, -0.000000, 0.000000
-7.901351, -0.000000, 0.000000
-7.869997, -0.000000, 0.000000
-7.838642, -0.000000, 0.000000
-7.807287, -0.000000, 0.000000
-7.775933, -0.000000, 0.000000
-7.744578, -0.000000, 0.000000
-7.713223, -0.000000, 0.000000
-7.681869, -0.000000, 0.000000
-7.650515, -0.000000, 0.000000
-7.619160, -0.000000, 0.000000
-7.587805, -0.000000, 0.000000
-7.556451, -0.000000, 0.000000
-7.525096, -0.000000, 0.000001
-7.493742, -0.000000, 0.000001
-7.462387, -0.000000, 0.000001
-7.431033, -0.000001, 0.000001
-7.399678, -0.000001, 0.000001
-7.368323, -0.000001, 0.000001
-7.336969, -0.000001, 0.000001
-7.305614, -0.000001, 0.000001
-7.274260, -0.000001, 0.000001
-7.242905, -0.000001, 0.000001
-7.211551, -0.000001, 0.000002
-7.180196, -0.000001, 0.000002
-7.148841, -0.000002, 0.000002
-7.117487, -0.000002, 0.000002
-7.086132, -0.000002, 0.000002
-7.054778, -0.000002, 0.000003
-7.023423, -0.000003, 0.000003
-6.992069, -0.000003, 0.000003
-6.960714, -0.000003, 0.000004
-6.929359, -0.000004, 0.000004
-6.898005, -0.000004, 0.000005
-6.866650, -0.000005, 0.000005
-6.835296, -0.000005, 0.000006
-6.803941, -0.000006, 0.000007
-6.772587, -0.000006, 0.000007
-6.741232, -0.000007, 0.000008
-6.709877, -0.000008, 0.000009
-6.678523, -0.000009, 0.000010
-6.647168, -0.000009, 0.000011
-6.615814, -0.000010, 0.000013
-6.584459, -0.000012, 0.000014
-6.553104, -0.000013, 0.000015
-6.521750, -0.000014, 0.000017
-6.490396, -0.000015, 0.000019
-6.459041, -0.000017, 0.000021
-6.427686, -0.000019, 0.000023
-6.396332, -0.000020, 0.000026
-6.364977, -0.000022, 0.000028
-6.333622, -0.000024, 0.000031
-6.302268, -0.000027, 0.000034
-6.270914, -0.000029, 0.000038
-6.239559, -0.000032, 0.000042
-6.208204, -0.000035, 0.000046
-6.176850, -0.000038, 0.000051
-6.145495, -0.000041, 0.000056
-6.114141, -0.000045, 0.000062
-6.082786, -0.000049, 0.000068
-6.051432, -0.000053, 0.000075
-6.020077, -0.000058, 0.000082
-5.988722, -0.000063, 0.000090
-5.957368, -0.000068, 0.000099
-5.926013, -0.000074, 0.000109
-5.894659, -0.000080, 0.000119
-5.863304, -0.000087, 0.000131
-5.831950, -0.000094, 0.000143
-5.800595, -0.000101, 0.000157
-5.769240, -0.000109, 0.000172
-5.737886, -0.000118, 0.000188
-5.706532, -0.000127, 0.000206
-5.675177, -0.000137, 0.000225
-5.643822, -0.000147, 0.000246
-5.612468, -0.000158, 0.000269
-5.581113, -0.000169, 0.000293
-5.549758, -0.000181, 0.000320
-5.518404, -0.000194, 0.000349
-5.487049, -0.000208, 0.000381
-5.455695, -0.000222, 0.000415
-5.424340, -0.000237, 0.000452
-5.392986, -0.000253, 0.000492
-5.361631, -0.000270, 0.000535
-5.330276, -0.000287, 0.000582
-5.298922, -0.000305, 0.000632
-5.267567, -0.000324, 0.000687
-5.236213, -0.000344, 0.000746
-5.204858, -0.000364, 0.000809
-5.173504, -0.000386, 0.000878
-5.142149, -0.000407, 0.000952
-5.110795, -0.000430, 0.001032
-5.079440, -0.000453, 0.001117
-5.048085, -0.000477, 0.001210
-5.016731, -0.000501, 0.001309
-4.985376, -0.000526, 0.001416
-4.954021, -0.000551, 0.001531
-4.922667, -0.000577, 0.001654
-4.891313, -0.000602, 0.001786
-4.859958, -0.000628, 0.001928
-4.828603, -0.000653, 0.002080
-4.797249, -0.000678, 0.002243
-4.765894, -0.000702, 0.002418
-4.734540, -0.000726, 0.002604
-4.703185, -0.000749, 0.002804
-4.671831, -0.000770, 0.003018
-4.640476, -0.000790, 0.003247
-4.609121, -0.000807, 0.003491
-4.577767, -0.000823, 0.003752
-4.546412, -0.000835, 0.004030
-4.515058, -0.000845, 0.004326
-4.483703, -0.000851, 0.004643
-4.452349, -0.000852, 0.004979
-4.420994, -0.000849, 0.005338
-4.389639, -0.000840, 0.005720
-4.358285, -0.000825, 0.006126
-4.326931, -0.000803, 0.006557
-4.295576, -0.000774, 0.007016
-4.264221, -0.000736, 0.007503
-4.232867, -0.000689, 0.008020
-4.201512, -0.000631, 0.008568
-4.170157, -0.000562, 0.009149
-4.138803, -0.000480, 0.009765
-4.107449, -0.000384, 0.010417
-4.076094, -0.000273, 0.011107
-4.044739, -0.000146, 0.011837
-4.013385, -0.000001, 0.012608
-3.982030, 0.000164, 0.013424
-3.950675, 0.000350, 0.014285
-3.919321, 0.000559, 0.015194
-3.887966, 0.000792, 0.016153
-3.856612, 0.001052, 0.017164
-3.825257, 0.001341, 0.018229
-3.793903, 0.001660, 0.019351
-3.762548, 0.002012, 0.020532
-3.731194, 0.002400, 0.021774
-3.699839, 0.002825, 0.023080
-3.668484, 0.003291, 0.024453
-3.637130, 0.003799, 0.025894
-3.605775, 0.004354, 0.027406
-3.574421, 0.004957, 0.028993
-3.543066, 0.005611, 0.030657
-3.511712, 0.006321, 0.032400
-3.480357, 0.007088, 0.034225
-3.449003, 0.007917, 0.036136
-3.417648, 0.008810, 0.038134
-3.386293, 0.009773, 0.040223
-3.354939, 0.010807, 0.042406
-3.323584, 0.011917, 0.044685
-3.292230, 0.013108, 0.047063
-3.260875, 0.014381, 0.049544
-3.229521, 0.015744, 0.052129
-3.198166, 0.017197, 0.054823
-3.166811, 0.018747, 0.057628
-3.135457, 0.020398, 0.060546
-3.104102, 0.022153, 0.063581
-3.072748, 0.024019, 0.066735
-3.041393, 0.025997, 0.070012
-3.010038, 0.028094, 0.073413
-2.978684, 0.030316, 0.076941
-2.947329, 0.032663, 0.080600
-2.915975, 0.035143, 0.084390
-2.884620, 0.037759, 0.088316
-2.853266, 0.040520, 0.092379
-2.821911, 0.043424, 0.096581
-2.790556, 0.046479, 0.100925
-2.759202, 0.049692, 0.105413
-2.727847, 0.053062, 0.110046
-2.696493, 0.056599, 0.114825
-2.665138, 0.060302, 0.119754
-2.633784, 0.064177, 0.124833
-2.602429, 0.068232, 0.130063
-2.571074, 0.072464, 0.135446
-2.539720, 0.076883, 0.140983
-2.508365, 0.081487, 0.146673
-2.477011, 0.086285, 0.152519
-2.445656, 0.091278, 0.158519
-2.414302, 0.096466, 0.164674
-2.382947, 0.101858, 0.170984
-2.351593, 0.107449, 0.177449
-2.320238, 0.113246, 0.184068
-2.288883, 0.119251, 0.190840
-2.257529, 0.125461, 0.197764
-2.226174, 0.131883, 0.204838
-2.194820, 0.138512, 0.212061
-2.163465, 0.145357, 0.219431
-2.132111, 0.152408, 0.226945
-2.100756, 0.159669, 0.234601
-2.069402, 0.167145, 0.242397
-2.038047, 0.174824, 0.250328
-2.006692, 0.182713, 0.258392
-1.975338, 0.190803, 0.266585
-1.943983, 0.199098, 0.274902
-1.912629, 0.207591, 0.283339
-1.881274, 0.216280, 0.291892
-1.849919, 0.225157, 0.300555
-1.818565, 0.234224, 0.309323
-1.787210, 0.243471, 0.318191
-1.755856, 0.252895, 0.327152
-1.724501, 0.262485, 0.336200
-1.693147, 0.272240, 0.345328
-1.661792, 0.282148, 0.354530
-1.630437, 0.292206, 0.363798
-1.599083, 0.302404, 0.373126
-1.567728, 0.312732, 0.382504
-1.536374, 0.323180, 0.391925
-1.505019, 0.333737, 0.401381
-1.473665, 0.344397, 0.410863
-1.442310, 0.355144, 0.420362
-1.410956, 0.365972, 0.429870
-1.379601, 0.376867, 0.439377
-1.348246, 0.387816, 0.448873
-1.316892, 0.398803, 0.458349
-1.285537, 0.409822, 0.467795
-1.254183, 0.420854, 0.477201
-1.222828, 0.431889, 0.486557
-1.191474, 0.442910, 0.495853
-1.160119, 0.453902, 0.505078
-1.128764, 0.464852, 0.514222
-1.097410, 0.475744, 0.523274
-1.066055, 0.486565, 0.532223
-1.034701, 0.497298, 0.541060
-1.003346, 0.507925, 0.549773
-0.971992, 0.518434, 0.558352
-0.940637, 0.528809, 0.566786
-0.909282, 0.539032, 0.575065
-0.877928, 0.549089, 0.583178
-0.846573, 0.558963, 0.591115
-0.815219, 0.568640, 0.598865
-0.783864, 0.578104, 0.606419
-0.752510, 0.587338, 0.613766
-0.721155, 0.596329, 0.620897
-0.689801, 0.605062, 0.627802
-0.658446, 0.613520, 0.634472
-0.627091, 0.621692, 0.640898
-0.595737, 0.629562, 0.647071
-0.564382, 0.637117, 0.652982
-0.533028, 0.644343, 0.658624
-0.501673, 0.651229, 0.663987
-0.470319, 0.657763, 0.669065
-0.438964, 0.663931, 0.673851
-0.407609, 0.669724, 0.678338
-0.376255, 0.675132, 0.682519
-0.344900, 0.680144, 0.686388
-0.313546, 0.684751, 0.689940
-0.282191, 0.688946, 0.693169
-0.250837, 0.692720, 0.696071
-0.219482, 0.696066, 0.698642
-0.188127, 0.698979, 0.700878
-0.156773, 0.701453, 0.702775
-0.125418, 0.703484, 0.704332
-0.094064, 0.705067, 0.705544
-0.062709, 0.706200, 0.706412
-0.031355, 0.706880, 0.706933
0.000000, 0.707107, 0.707107
0.031355, 0.706880, 0.706933
0.062709, 0.706200, 0.706412
0.094064, 0.705067, 0.705544
0.125418, 0.703484, 0.704332
0.156773, 0.701453, 0.702775
0.188127, 0.698979, 0.700878
0.219482, 0.696066, 0.698642
0.250837, 0.692720, 0.696071
0.282191, 0.688946, 0.693169
0.313546, 0.684751, 0.689940
0.344900, 0.680144, 0.686388
0.376255, 0.675132, 0.682519
0.407609, 0.669724, 0.678338
0.438964, 0.663931, 0.673851
0.470319, 0.657763, 0.669065
0.501673, 0.651229, 0.663987
0.533028, 0.644343, 0.658624
0.564382, 0.637117, 0.652982
0.595737, 0.629562, 0.647071
0.627091, 0.621692, 0.640898
0.658446, 0.613520, 0.634472
0.689801, 0.605062, 0.627802
0.721155, 0.596329, 0.620897
0.752510, 0.587338, 0.613766
0.783864, 0.578104, 0.606419
0.815219, 0.568640, 0.598865
0.846573, 0.558963, 0.591115
0.877928, 0.549089, 0.583178
0.909282, 0.539032, 0.575065
0.940637, 0.528809, 0.566786
0.971992, 0.518434, 0.558352
1.003346, 0.507925, 0.549773
1.034701, 0.497298, 0.541060
1.066055, 0.486565, 0.532223
1.097410, 0.475744, 0.523274
1.128764, 0.464852, 0.514222
1.160119, 0.453902, 0.505078
1.191474, 0.442910, 0.495853
1.222828, 0.431889, 0.486557
1.254183, 0.420854, 0.477201
1.285537, 0.409822, 0.467795
1.316892, 0.398803, 0.458349
1.348246, 0.387816, 0.448873
1.379601, 0.376867, 0.439377
1.410956, 0.365972, 0.429870
1.442310, 0.355144, 0.420362
1.473665, 0.344397, 0.410863
1.505019, 0.333737, 0.401381
1.536374, 0.323180, 0.391925
1.567728, 0.312732, 0.382504
1.599083, 0.302404, 0.373126
1.630437, 0.292206, 0.363798
1.661792, 0.282148, 0.354530
1.693147, 0.272240, 0.345328
1.724501, 0.262485, 0.336200
1.755856, 0.252895, 0.327152
1.787210, 0.243471, 0.318191
1.818565, 0.234224, 0.309323
1.849919, 0.225157, 0.300555
1.881274, 0.216280, 0.291892
1.912629, 0.207591, 0.283339
1.943983, 0.199098, 0.274902
1.975338, 0.190803, 0.266585
2.006692, 0.182713, 0.258392
2.038047, 0.174824, 0.250328
2.069402, 0.167145, 0.242397
2.100756, 0.159669, 0.234601
2.132111, 0.152408, 0.226945
2.163465, 0.145357, 0.219431
2.194820, 0.138512, 0.212061
2.226174, 0.131883, 0.204838
2.257529, 0.125461, 0.197764
2.288883, 0.119251, 0.190840
2.320238, 0.113246, 0.184068
2.351593, 0.107449, 0.177449
2.382947, 0.101858, 0.170984
2.414302, 0.096466, 0.164674
2.445656, 0.091278, 0.158519
2.477011, 0.086285, 0.152519
2.508365, 0.081487, 0.146673
2.539720, 0.076883, 0.140983
2.571074, 0.072464, 0.135446
2.602429, 0.068232, 0.130063
2.633784, 0.064177, 0.124833
2.665138, 0.060302, 0.119754
2.696493, 0.056599, 0.114825
2.727847, 0.053062, 0.110046
2.759202, 0.049692, 0.105413
2.790556, 0.046479, 0.100925
2.821911, 0.043424, 0.096581
2.853266, 0.040520, 0.092379
2.884620, 0.037759, 0.088316
2.915975, 0.035143, 0.084390
2.947329, 0.032663, 0.080600
2.978684, 0.030316, 0.076941
3.010038, 0.028094, 0.073413
3.041393, 0.025997, 0.070012
3.072748, 0.024019, 0.066735
3.104102, 0.022153, 0.063581
3.135457, 0.020398, 0.060546
3.166811, 0.018747, 0.057628
3.198166, 0.017197, 0.054823
3.229521, 0.015744, 0.052129
3.260875, 0.014381, 0.049544
3.292230, 0.013108, 0.047063
3.323584, 0.011917, 0.044685
3.354939, 0.010807, 0.042406
3.386293, 0.009773, 0.040223
3.417648, 0.008810, 0.038134
3.449003, 0.007917, 0.036136
3.480357, 0.007088, 0.034225
3.511712, 0.006321, 0.032400
3.543066, 0.005611, 0.030657
3.574421, 0.004957, 0.028993
3.605775, 0.004354, 0.027406
3.637130, 0.003799, 0.025894
3.668484, 0.003291, 0.024453
3.699839, 0.002825, 0.023080
3.731194, 0.002400, 0.021774
3.762548, 0.002012, 0.020532
3.793903, 0.001660, 0.019351
3.825257, 0.001341, 0.018229
3.856612, 0.001052, 0.017164
3.887966, 0.000792, 0.016153
3.919321, 0.000559, 0.015194
3.950675, 0.000350, 0.014285
3.982030, 0.000164, 0.013424
4.013385, -0.000001, 0.012608
4.044739, -0.000146, 0.011837
4.076094, -0.000273, 0.011107
4.107449, -0.000384, 0.010417
4.138803, -0.000480, 0.009765
4.170157, -0.000562, 0.009149
4.201512, -0.000631, 0.008568
4.232867, -0.000689, 0.008020
4.264221, -0.000736, 0.007503
4.295576, -0.000774, 0.007016
4.326931, -0.000803, 0.006557
4.358285, -0.000825, 0.006126
4.389639, -0.000840, 0.005720
4.420994, -0.000849, 0.005338
4.452349, -0.000852, 0.004979
4.483703, -0.000851, 0.004643
4.515058, -0.000845, 0.004326
